Tweets,Hashtags,Retweets,word_count,Compound Score,Sentiment
"RT @DrBiden: This is it. Over the next few hours, we will decide our future. It's up to us.

If you haven't voted yet, go to https://t.co/z…",[],4593,27,0.0,Neutral
"As you head to the polls today, here are a few things to keep in mind. https://t.co/BYdQDLHCLx",[],7923,17,0.0,Neutral
"We can overcome these crises.

We can take our country back.

We can win the battle for the soul of the nation.

It… https://t.co/KO6PUa73IY",[],6243,24,0.296,Positive
"Today, vote for a new day in America. https://t.co/WzarlQ8JDI",[],15670,9,0.0,Neutral
"In 2008 and 2012, you placed your trust in me to help lead this country alongside Barack Obama.

Today, I’m asking… https://t.co/DmYfiyF07k",[],19457,22,0.7184,Positive
"It all comes down to this.

Go vote: https://t.co/eoxT07uII9 https://t.co/0Sj7qlj5Bl",[],14706,10,0.0,Neutral
"It’s Election Day. Go vote, America!",[],108686,6,0.0,Neutral
Let's bring this home. https://t.co/tDQ2T0LCbQ,[],16313,5,0.0,Neutral
"I’m running as a proud Democrat, but I will govern as an American president.

I will work with Democrats and Republ… https://t.co/M5AGXzr7dh",[],11374,22,0.2617,Positive
"Under President Trump:

- Over 230,000 Americans have died from COVID-19
- 30 million people have lost hours, paych… https://t.co/OcIovz6gjB",[],7575,20,-0.7096,Negative
"As president, I will:

– Rebuild our infrastructure
– Combat climate change
– Create millions of good-paying, union… https://t.co/UL5jy18mZi",[],3545,19,-0.0772,Negative
"If we give Donald Trump another four years in the White House, our planet will never recover.",[],32337,17,0.0,Neutral
"Everybody knows who Donald Trump is.

Let’s show them who we are.

We choose hope over fear. Unity over division. S… https://t.co/sjRWOGCCwH",[],15951,22,-0.0772,Negative
Los Dreamers son estadounidenses y ya es hora de que sea oficial.,[],13211,12,0.0,Neutral
Dreamers are Americans — and it’s time we make it official.,[],36200,11,0.0,Neutral
"If we give Donald Trump another four years in the White House, he will forever alter the character of our nation.

We can’t let that happen.",[],10554,26,0.0,Neutral
"I believe health care is a right for all.

Donald Trump believes it's a privilege for the few.

It's that simple, folks.",[],7342,22,0.6908,Positive
"Tomorrow, let's send a clear message to Donald Trump: time to pack your bags and go home. https://t.co/3ApUpY9kBV",[],7521,18,0.3818,Positive
"I believe LGBTQ+ rights are human rights — and they are on the ballot tomorrow.

Vote: https://t.co/eoxT07d7QB https://t.co/b5YcKNEpWI",[],16562,18,0.0,Neutral
"RT @KamalaHarris: Take a breath. Set your alarm. Try to get a good night’s rest.

We got this. https://t.co/cJOFd81rW4",[],26455,19,0.128,Positive
Tomorrow is Election Day. I took a moment to reflect on some of my favorite stories and photos from the past year a… https://t.co/ZkFIbpfLJq,[],2103,24,0.4588,Positive
"I’m Joe Biden, and I’m asking for your vote.

https://t.co/eoxT07d7QB",[],18915,10,0.0,Neutral
I’ve said it many times: I’m more optimistic about America’s future today than I was when I got elected to the Unit… https://t.co/diSBVQi8Uh,[],5359,23,0.3804,Positive
"Young people have the power to own the outcome of this election.

Use it: https://t.co/eoxT07uII9 https://t.co/u37NbIEjwC",[],3247,16,0.0,Neutral
"RT @KamalaHarris: Your vote is your voice, and your voice is your power.

Don’t let anyone take away your power. 
Now is the time to stand…",[],13323,26,0.0,Neutral
RT @TeamJoe: Earlier today @jomalleydillon spoke to folks across the country about what they can expect tomorrow. The bottom line? If we tu…,[],626,23,0.0,Neutral
Let’s restore honor and decency to the White House.,[],27906,9,0.6597,Positive
Donald Trump will always fight for his wealthy and well-connected friends. I’ll always fight for you.,[],11297,16,0.1027,Positive
"Who we are. What we believe. Who we want to be. It’s all at stake tomorrow.

Vote. https://t.co/eoxT07d7QB",[],3273,18,0.0772,Positive
"After tonight's horrific terrorist attack in Vienna, Austria, Jill and I are keeping the victims and their families… https://t.co/DWeKRb5wPJ",[],8273,19,-0.9382,Negative
"President Trump ignored the pandemic playbook that President Obama and I left him, so we decided to bring it back o… https://t.co/hbKvfTL6sT",[],9896,22,-0.3182,Negative
"In less than 12 hours, voters will head to the polls for the most important election in our lifetimes. It all comes… https://t.co/T4pxQ9qZei",[],4982,23,0.2716,Positive
"Donald Trump is the most corrupt president in modern history.

Donald Trump is the most racist president in modern… https://t.co/7fdn9OHppJ",[],33198,20,-0.6478,Negative
"The power to change this country is in your hands.

Vote: https://t.co/eoxT07uII9 https://t.co/fwxrJWjs7U",[],3588,13,0.0,Neutral
Here’s the truth: Donald Trump inherited a growing economy from President Obama and me. And just like everything el… https://t.co/90dq5I8Ed5,[],35327,20,0.6705,Positive
"RT @TeamJoe: WISCONSIN 🧀 VOTING ALERT: If you haven’t returned your mail-in ballot, we strongly recommend you vote in-person tomorrow. Conf…",[],1420,21,0.7603,Positive
I’m speaking with members of the African American community in Pittsburgh about the power of the vote — and the fut… https://t.co/riJAJDIYHJ,[],1986,22,0.0,Neutral
"RT @TeamJoe: .@ladygaga will give you a million reasons to vote for @JoeBiden and @KamalaHarris!

We are so excited to have Gaga on the tra…",[],3276,25,0.528,Positive
"When America votes, America will be heard. And when America is heard, I believe the message is going to be loud and… https://t.co/pu3n9G3Fwf",[],17244,23,0.0,Neutral
"A Biden-Harris administration will:

- Implement nationwide mask mandates
- Ensure access to regular, reliable, and… https://t.co/RsEu4yKzzA",[],7386,17,0.3818,Positive
"Health care. 
Civil rights.
Climate change. 
Economic inequality. 
Racial justice.
The Supreme Court.
Our democracy… https://t.co/R5UKerGoZw",[],4492,16,0.8807,Positive
"Together, we're going to rebuild our economy. And when we do, we'll not only build it back — we'll build it back better.",[],7840,23,0.4404,Positive
You have the power to own the outcome of this election and determine the course of our country for generations to c… https://t.co/IwXeZ5B9YO,[],2632,23,0.0,Neutral
"It’s go time, America.

https://t.co/eoxT07uII9 https://t.co/5Hxi1E8CVe",[],5839,6,0.0,Neutral
"In public, President Trump compared COVID-19 to the flu and suggested people inject bleach to treat it.

In private… https://t.co/1egGpxqW1x",[],9399,20,0.0258,Neutral
I have always believed you can define America in one word: possibilities. And I refuse to postpone those possibilit… https://t.co/XYX0VtbHEz,[],6411,20,-0.4767,Negative
"I'm in Beaver County, Pennsylvania, to thank some of our incredible volunteers for all their hard work. Tune in — a… https://t.co/CyF14VFuws",[],1858,22,0.2732,Positive
Are you still undecided about who to vote for or know someone who is? My team put together some cheat sheets to sho… https://t.co/jlo3cM6Jbu,[],21080,24,-0.5994,Negative
"We only get one opportunity to vote out Donald Trump — and we can’t leave anything to chance.

Vote:… https://t.co/bxnOWvlUpM",[],4266,20,0.5574,Positive
"Mask up and vote.

https://t.co/eoxT07uII9 https://t.co/Z1gz3AkbgW",[],15728,6,0.0,Neutral
Tune in as my campaign manager @jomalleydillon and campaign adviser Bob Bauer discuss what to expect on Election Ni… https://t.co/IPk2j7F8hH,[],1400,20,0.0,Neutral
"We have one shot. One opportunity. One moment.

Don’t miss the chance — vote. https://t.co/6khzdLyIjL",[],38423,15,0.4939,Positive
"Tomorrow, the American people get their say and will choose the next President. This afternoon, my campaign manager… https://t.co/1GgAa2ZcBG",[],1742,19,0.0,Neutral
One day left — and we're leaving it all on the field. Tune in as we get out the vote in Cleveland. https://t.co/GM62WxKTIc,[],2331,23,0.0,Neutral
We’re just one day away from the most important election of our lifetimes — and we need your help to get voters to… https://t.co/6VuTmNrAsb,[],3917,24,0.5849,Positive
"Climate change isn't a hoax –– it's a threat to millions of Americans like Velma and Amirah.

We have to vote out D… https://t.co/yjW0jqpAac",[],2993,24,-0.0222,Neutral
This is my commitment to you: We will make sure every American has access to a free and safe COVID-19 vaccine.,[],12158,21,0.8779,Positive
"RT @ArianaGrande: Florida, the race is close and we only have two days left to vote for @JoeBiden. will you vote today? #BidenForFL https:/…",['BidenForFL'],8964,24,0.0,Neutral
1 day. Let’s win this thing.,[],72799,6,0.5859,Positive
From climate change to racial justice — there is so much on the line in this election. So my team put together a ge… https://t.co/VyiBtKWIe9,[],1694,25,0.5267,Positive
"If you can still vote early, then vote early today.

If you haven’t returned your absentee ballot yet, then return… https://t.co/8rgET1NkZs",[],27306,21,-0.2732,Negative
"My faith has been my anchor through highs and lows –– a guiding light that taught me the values of honesty, decency… https://t.co/gx3ybSUuUD",[],4895,23,0.7845,Positive
"Don’t wait: Drop off your ballot today.

https://t.co/eoxT07d7QB",[],5882,8,-0.2732,Negative
We need a president who actually listens to experts like Dr. Fauci.,[],27124,12,0.3612,Positive
"If I have the honor of being elected president, I will take care of your family like I would my own. https://t.co/MsIORKeVTF",[],7513,22,0.836,Positive
I started this campaign saying we were in a battle for the soul of this nation — and I believe that even more deepl… https://t.co/FJPVuHScGL,[],9136,25,-0.3818,Negative
"Our president has failed in his most basic duty to this nation: to protect us.

It’s unforgivable.",[],17276,17,-0.1779,Negative
The hard truth is that our economy wasn't working for folks long before this crisis. It's why we can't just go back… https://t.co/oP5xocFWeT,[],2052,23,-0.6092,Negative
"Vote for respect.
Vote for decency.
Vote for truth.
Vote for leadership.

https://t.co/eoxT07d7QB",[],14524,13,0.6597,Positive
"When you use your voice and vote, things can — and will — change for the better. https://t.co/eoxT07d7QB",[],2745,18,0.4404,Positive
"Donald Trump sees the world from Park Avenue.

I see it from where I came from: Scranton, Pennsylvania. 

It's why… https://t.co/PLBvpgtnyE",[],8806,21,0.0,Neutral
"No one fights harder for the people of Alabama than my friend, @DougJones. He's a Senator with a big heart and he's… https://t.co/1UeNgCpEX1",[],4560,23,0.8155,Positive
"As president, I’ll protect and build on Obamacare by: 

- Giving Americans the choice of a new public option
- Lowe… https://t.co/hlwfrHXAei",[],2425,22,0.6124,Positive
The United States of America has emerged stronger from every trial and tribulation it has faced. And if we come tog… https://t.co/0xTiVQ99Aw,[],7948,22,0.6597,Positive
"This is the most important election in our lifetimes — and you have the power to make all the difference.

Vote. https://t.co/eoxT07uII9",[],3090,22,0.2716,Positive
"2016 taught us to take nothing for granted and to leave everything on the field.

Vote: https://t.co/eoxT07uII9 https://t.co/q4yiDddE2s",[],4459,18,-0.2359,Negative
"When Donald Trump thinks about climate change, he thinks “hoax.” 

I think “jobs.”

We can solve our climate crisis… https://t.co/QNZTk70oUL",[],3772,20,0.2023,Positive
