Tweets,Hashtags,Retweets,word_count,Compound Score,Sentiment
Happy 245th Birthday to the @USMC! #HappyBirthdayMarines https://t.co/ruAkzKhhrJ https://t.co/0DjMwME0km,['HappyBirthdayMarines'],33418,9,0.6114,Positive
"Republicans, don’t let Andrew McCabe continue to get away with totally criminal activity. What he did should never… https://t.co/VQC2Fqkstb",[],68869,19,-0.5709,Negative
Highly Respected Ken Starr: “Pennsylvania’s three-day extension of the mail-in ballot deadline is a Constitutional… https://t.co/9VyXSO5NU6,[],61155,16,0.5256,Positive
BALLOT COUNTING ABUSE!,[],77416,3,-0.6696,Negative
"WATCH FOR MASSIVE BALLOT COUNTING ABUSE AND, JUST LIKE THE EARLY VACCINE, REMEMBER I TOLD YOU SO!",[],73987,17,-0.4574,Negative
WE WILL WIN!,[],164420,3,0.6239,Positive
WE ARE MAKING BIG PROGRESS. RESULTS START TO COME IN NEXT WEEK. MAKE AMERICA GREAT AGAIN!,[],105707,16,0.8016,Positive
"“Only because of President Trump, we are going to have a Vaccine by the end of the year.”  Ronny Jackson, Texas Congressman-Elect",[],55798,22,0.0,Neutral
“President Trump told us for some time we would be getting a Vaccine by the end of the year and people laughed at h… https://t.co/pY3HoA5Kdt,[],56301,25,0.4588,Positive
Nothing! https://t.co/OurKkatwbE,[],47591,2,0.0,Neutral
RT @BreitbartNews: Let's roll. https://t.co/lxmoxLEpEa,[],21420,5,0.0,Neutral
RT @BreitbartNews: Ouch. https://t.co/uwCChJoX2V,[],18653,4,0.0,Neutral
Nolte: Bret Baier Deletes Tweet that Exposed Backlash Against Fox News https://t.co/k98LQLPwsK via @BreitbartNews,[],33694,14,-0.0772,Negative
RT @BreitbartNews: No doubt about it. https://t.co/7vBPTmDIe7,[],16270,7,0.2755,Positive
https://t.co/kSjq4ye9EO,[],45937,1,0.0,Neutral
https://t.co/dFGni0viS5,[],37030,1,0.0,Neutral
https://t.co/9oAnUZdJLW,[],33071,1,0.0,Neutral
https://t.co/NXcVFfLcgx,[],33014,1,0.0,Neutral
"The @US_FDA and the Democrats didn’t want to have me get a Vaccine WIN, prior to the election, so instead it came o… https://t.co/JpeqCUIuSm",[],70873,24,0.7034,Positive
"If Joe Biden were President, you wouldn’t have the Vaccine for another four years, nor would the @US_FDA have ever… https://t.co/QH6ZKkIyeH",[],55963,21,0.0,Neutral
"As I have long said, @Pfizer and the others would only announce a Vaccine after the Election, because they didn’t h… https://t.co/PawcRvWd9t",[],59478,22,0.0,Neutral
"...The worst polling ever, and then they’ll be back in four years to do it again. This is much more then voter and… https://t.co/SDeINtq66H",[],27859,24,-0.6249,Negative
"...ABC/WaPo had me down 17 points in Wisconsin, the day before the election, and I WON! In Iowa, the polls had us 4… https://t.co/keKFlrXYrb",[],27532,24,0.6932,Positive
".@FoxNews, @QuinnipiacPoll, ABC/WaPo, NBC/WSJ were so inaccurate with their polls on me, that it really is tamperin… https://t.co/yXH5swz21g",[],53629,18,0.0,Neutral
https://t.co/vTEBvG1Ucj,[],29730,1,0.0,Neutral
"This is good news, it means I won! 
cc: @RepDougCollins @SecretarySonny https://t.co/zO4AlPF8O0",[],55215,12,0.784,Positive
https://t.co/UEqAlDZwYF,[],34624,1,0.0,Neutral
https://t.co/hQv0HD93I9,[],29547,1,0.0,Neutral
https://t.co/lShmKksQ0O,[],36316,1,0.0,Neutral
"RT @ChanelRion: #Developing: The #DominionVotingSystems that ""glitched"" in favor of Joe Biden (and was used in 29 states), partnered up wit…","['Developing', 'DominionVotingSystems']",60181,21,0.4019,Positive
RT @TeamTrump: LIVE: Press Conference with Kayleigh McEnany and RNC Chairwoman Ronna McDaniel https://t.co/tBiNKGRKIy,[],28092,14,0.0,Neutral
"Georgia will be a big presidential win, as it was the night of the Election!",[],93946,15,0.6239,Positive
Pennsylvania prevented us from watching much of the Ballot count. Unthinkable and illegal in this country.,[],80896,16,-0.5423,Negative
Wisconsin is looking very good. Needs a little time statutorily. Will happen soon! @Reince @SeanDuffyWI,[],60575,15,0.54,Positive
"Nevada is turning out to be a cesspool of Fake Votes. @mschlapp &amp; @AdamLaxalt are finding things that, when release… https://t.co/uu5zbYINmv",[],77857,21,-0.4767,Negative
The threshold identification of Ballots is turning out to be even bigger than originally anticipated. A very large… https://t.co/k6Gje9cvhL,[],99900,19,0.0,Neutral
...Chris will do a GREAT job! Mark Esper has been terminated. I would like to thank him for his service.,[],34614,20,0.8786,Positive
"I am pleased to announce that Christopher C. Miller, the highly respected Director of the National Counterterrorism… https://t.co/7VFuC34kUU",[],69062,18,0.7425,Positive
"RT @ByronYork: Some Democrats, media allies are angry that Trump accuses Biden of cheating. But they shouldn't be surprised. After all, the…",[],25651,22,-0.731,Negative
RT @Reuters: Pfizer and BioNTech say their COVID-19 vaccine is more than 90% effective https://t.co/opdJE7dgjF https://t.co/CxMTk4WDBr,[],17672,16,0.5209,Positive
"STOCK MARKET UP BIG, VACCINE COMING SOON. REPORT 90% EFFECTIVE. SUCH GREAT NEWS!",[],96096,13,0.8738,Positive
https://t.co/qsFn1Ee6B0,[],55052,1,0.0,Neutral
https://t.co/yTvqk6tMXn,[],51051,1,0.0,Neutral
https://t.co/nR1I8ly9tN,[],28298,1,0.0,Neutral
https://t.co/SQDKtMux5y,[],22248,1,0.0,Neutral
https://t.co/JuZMicwemC,[],23015,1,0.0,Neutral
https://t.co/4j9bBhC77N,[],23136,1,0.0,Neutral
https://t.co/JGyWpeFbWq,[],33191,1,0.0,Neutral
https://t.co/EfYcyJtoJz,[],45792,1,0.0,Neutral
https://t.co/tf4hOki1q1,[],54538,1,0.0,Neutral
https://t.co/VMEU0QBEHA,[],50537,1,0.0,Neutral
Watch @marklevinshow at 8:00 P.M.  Will discuss the Mail-In Ballot Hoax!,[],69201,11,-0.3382,Negative
Investigators Dispatched After Fulton County Discovers ‘Issue‘ with Ballot Reporting https://t.co/lShmKksQ0O via @BreitbartNews,[],65035,13,0.0,Neutral
Since when does the Lamestream Media call who our next president will be? We have all learned a lot in the last two weeks!,[],120370,24,0.0,Neutral
"....Where it mattered, they stole what they had to steal. @newtgingrich",[],47791,11,-0.4939,Negative
“We believe these people are thieves. The big city machines are corrupt. This was a stolen election. Best pollster… https://t.co/1Tlo1rfo8g,[],100809,20,-0.3182,Negative
...and Detroit with a long series of election problems (to put it mildly).” @JonathanTurley,[],33444,14,-0.4019,Negative
"....how these ballots were authenticated, because if there’s a problem in the system about authentication, that wou… https://t.co/aCDmolTEwW",[],39080,18,-0.4019,Negative
....Supreme Court Justice to compel them to separate ballots that were received after the legislative deadline. It… https://t.co/FvtQEXeq9B,[],20532,18,0.7906,Positive
“We should look at the votes. We’re just beginning the tabulation stage. We should look at these allegations. We’re… https://t.co/CXsVQIG7mf,[],76034,20,0.0,Neutral
"71,000,000 Legal Votes. The most EVER for a sitting President!",[],156768,10,0.2003,Positive
"THE OBSERVERS WERE NOT ALLOWED INTO THE COUNTING ROOMS. I WON THE ELECTION, GOT 71,000,000 LEGAL VOTES. BAD THINGS… https://t.co/qGn3DXgDbb",[],128018,20,0.347,Positive
"I WON THIS ELECTION, BY A LOT!",[],189510,7,0.6114,Positive
Georgia Counties Using Same Software as Michigan Counties Also Encounter ‘Glitch’ https://t.co/N2KlEOezGi via… https://t.co/v92D9RW72p,[],77855,14,0.0,Neutral
Big press conference today in Philadelphia at Four Seasons Total Landscaping — 11:30am!,[],70339,13,0.0,Neutral
People were screaming STOP THE COUNT &amp; WE DEMAND TRANSPARENCY (As Legal Observers were refused admittance to count… https://t.co/WWyuEGXArd,[],0,19,-0.8159,Negative
....Bad things took place during those hours where LEGAL TRANSPARENCY was viciously &amp; crudely not allowed. Tractors… https://t.co/YIgUO3rjdO,[],0,18,-0.6972,Negative
"....This would ALSO change the Election result in numerous States, including Pennsylvania, which everyone thought w… https://t.co/tlzXfrqdC6",[],0,17,0.0,Neutral
"Tens of thousands of votes were illegally received after 8 P.M. on Tuesday, Election Day, totally and easily changi… https://t.co/zSkoPnCE2q",[],0,20,0.3976,Positive
RT @realDonaldTrump: Incredibly stated Jim!,[],79756,5,0.0,Neutral
"RT @BuckSexton: Does anyone even try to make an argument why there is a good faith reason to block GOP poll watchers, or are we just suppos…",[],22956,27,0.0772,Positive
"RT @jsolomonReports: Detroit city worker blows whistle, claims ballots were ordered backdated. FBI probing. | Just The News
https://t.co/e8…",[],40212,19,0.0,Neutral
"RT @jsolomonReports: U.S. adds 638,000 jobs in October, unemployment rate drops to 6.9%, report | Just The News
https://t.co/QZtBD9Ic0l",[],14242,19,-0.4404,Negative
"RT @paulsperry_: ‘Blindsided’: GOP elections board members in NC resign in protest over irregular absentee ballots

Democrats insisted on l…",[],19479,20,-0.6705,Negative
RT @paulsperry_: BREAKING: Sources on the ground say Stacey Abrams has been involved in the monitoring of mail-in ballot and absentee ballo…,[],24869,22,-0.2732,Negative
RT @paulsperry_: BREAKING: Mich Gov Whitmer sent health dept into Detroit TFC Center to evict GOP pollwatchers but not Dem pollwatchers or…,[],38972,22,0.0,Neutral
"RT @paulsperry_: Funny how CNN has suddenly stopped its ""COVID-COVID-COVID!"" drumbeat, isn't it? They've even taken down their death toll t…",[],24211,21,-0.4926,Negative
RT @TomBevanRCP: It doesn't matter if Fox's call of AZ ends up being correct in the end. It was totally unnecessary to call it as early as…,[],14849,27,-0.0191,Neutral
RT @josepheschmitz: True Electoral Count Shows Trump Winning | https://t.co/BxH22yEHhR https://t.co/yMDO2hG1OI via @Newsmax,[],18908,13,0.7351,Positive
"RT @paulsperry_: BREAKING: Michigan county misdirected 1,000s of Trump votes to Biden
https://t.co/WKAIDTc6in",[],22440,13,0.0,Neutral
"RT @paulsperry_: Valid question Trump's legal team is asking:

How many people who requested and mailed in ballots near or on Election Day…",[],21899,23,0.128,Positive
"RT @paulsperry_: Democrats will have to reconcile a couple other things, as well. To wit:

--If Biden's ground game was so nonexistent due…",[],15148,23,0.2732,Positive
"RT @dbongino: These errors only seem to ever happen in one direction. 👇 
https://t.co/tUxxxTbUJd",[],0,14,-0.34,Negative
"RT @dbongino: The Polls Were More Wrong in 2020 Than in 2016 👇👇
https://t.co/LpepzKdlp1",[],9911,14,-0.5256,Negative
RT @Jim_Jordan: First win for election integrity!,[],31876,7,0.7712,Positive
Incredibly stated Jim! https://t.co/FNbZ71gsZx,[],79756,4,0.0,Neutral
“We need an explanation as to how these numbers have been running up for the last two or three days.” Matthew Whitaker. @EveningEdit,[],64573,23,0.0,Neutral
"I had such a big lead in all of these states late into election night, only to see the leads miraculously disappear… https://t.co/g7HhpczcFL",[],100386,23,0.0,Neutral
Joe Biden should not wrongfully claim the office of the President. I could make that claim also. Legal proceedings are just now beginning!,[],115031,23,0.2003,Positive
Where are the missing military ballots in Georgia? What happened to them?,[],118641,12,-0.3736,Negative
"With the attack by the Radical Left Dems on the Republican Senate, the Presidency becomes even more important!",[],67398,18,-0.318,Negative
"....has been able to render decisions in a matter of days.” Ken Starr, former Independent Counsel @Varneyco",[],27636,17,0.0258,Neutral
"....hopefully this will be corrected at the Supreme Court of the United States. Also, these late ballots past Elect… https://t.co/7QMFdXBOie",[],32460,20,0.8442,Positive
"....Legislature. They just ignored that, ignored the Constitution. Now we bring it down to the counting houses, and… https://t.co/fxYHBrlGqg",[],18144,19,-0.5574,Negative
“This is what we know. We have to go back to the state level and how this morass came to be in the first instance.… https://t.co/ZkvzJjRF02,[],59222,26,0.0,Neutral
“Philadelpiha has got a rotten history on election integrity.” @Varneyco @FoxBusiness,[],51210,11,-0.5106,Negative
"Twitter is out of control, made possible through the government gift of Section 230!",[],88924,14,0.4926,Positive
"I easily WIN the Presidency of the United States with LEGAL VOTES CAST. The OBSERVERS were not allowed, in any way,… https://t.co/foZmvEwBtR",[],0,22,0.8993,Positive
"So now the Democrats are working to gain control of the U.S. Senate through their actions on John James, David Perd… https://t.co/nn38IxdJN4",[],67089,22,0.5267,Positive
https://t.co/11BmRoMKa3,[],0,1,0.0,Neutral
https://t.co/U4x4etE097,[],0,1,0.0,Neutral
https://t.co/ityeypdGDi,[],34264,1,0.0,Neutral
https://t.co/HhiK6eDVds,[],0,1,0.0,Neutral
News Conference at 6:30 P.M.,[],41971,5,0.0,Neutral
STOP THE FRAUD!,[],0,3,-0.7424,Negative
All of the recent Biden claimed States will be legally challenged by us for Voter Fraud and State Election Fraud. P… https://t.co/BJCwaSmtuv,[],0,22,-0.8225,Negative
Big legal win in Pennsylvania!,[],84839,5,0.68,Positive
RT @realDonaldTrump: STOP THE COUNT!,[],119594,5,-0.4981,Negative
"Jobless Claims Dip to 751,000, Lowest Since March https://t.co/dzuJpS78nb via @BreitbartNews",[],23916,11,-0.3818,Negative
Fmr NV AG Laxalt: ‘No Question‘ Trump Would Have Won Nevada ‘Convincingly‘ Without Mail-in Voting https://t.co/pm4Wpfr6x0 via @BreitbartNews,[],27231,18,0.5719,Positive
ANY VOTE THAT CAME IN AFTER ELECTION DAY WILL NOT BE COUNTED!,[],0,12,0.0,Neutral
STOP THE COUNT!,[],119594,3,-0.3595,Negative
"Detroit Absentee Ballot Counting Chaos, Blocked Windows and Observers https://t.co/KzIwhbQrDt via @BreitbartNews",[],70304,12,-0.7845,Negative
Demands Arise for PA Attorney General to ‘Step Aside‘ https://t.co/jrED09zpK1 via @BreitbartNews,[],43625,12,0.0,Neutral
"RT @GOPLeader: The Republican coalition is bigger, more diverse, and more energetic than ever before—thanks to President @realDonaldTrump.…",[],17542,18,0.4927,Positive
"Our lawyers have asked for “meaningful access”, but what good does that do? The damage has already been done to the… https://t.co/HZ6WfKeLez",[],90695,22,-0.1154,Negative
.....there was a large number of secretly dumped ballots as has been widely reported!,[],0,14,-0.4003,Negative
"We have claimed, for Electoral Vote purposes, the Commonwealth of Pennsylvania (which won’t allow legal observers)… https://t.co/tyDx2FcTzX",[],72976,17,0.34,Positive
"We are winning Pennsylvania big, but the PA Secretary of State just announced that there are “Millions of ballots left to be counted.”",[],62582,23,0.296,Positive
"Wow! It looks like Michigan has now found the ballots necessary to keep a wonderful young man, John James, out of t… https://t.co/YRUDx8kOAj",[],76334,23,0.8832,Positive
"They are working hard to make up 500,000 vote advantage in Pennsylvania disappear — ASAP. Likewise, Michigan and others!",[],0,19,-0.1511,Negative
"They are finding Biden votes all over the place — in Pennsylvania, Wisconsin, and Michigan. So bad for our Country!",[],101197,20,-0.6988,Negative
WHAT IS THIS ALL ABOUT? https://t.co/6487pYLZnL,[],41944,6,0.0,Neutral
How come every time they count Mail-In ballot dumps they are so devastating in their percentage and power of destruction?,[],86670,20,-0.9168,Negative
"Last night I was leading, often solidly, in many key States, in almost all instances Democrat run &amp; controlled. The… https://t.co/iHjUvC3kMO",[],0,21,0.0,Neutral
